date,title,ID
10/3/2018 9:18,Italian rebar and scrap prices cause concern ,429
10/3/2018 7:34,Italian construction output grows in July ,430
10/2/2018 22:16,Olympic picks Marabito as new ceo  ,431
10/2/2018 22:08,"CSC increases August sales volumes, income grows  ",432
10/2/2018 21:24,Primetals upgrades Magang cold rolling mill ,433
10/2/2018 21:05,US market weighs potential USMCA paths  ,434
10/2/2018 20:59,Steel Strips Wheels breaks more sales records ,435
10/2/2018 18:53,"Trump trumpets auto, steel victories in USMCA ",436
10/2/2018 18:32,"Iron ore remains quiet, Australia anticipates growing output/demand ",437
10/2/2018 18:24,Alro buys two Missouri service centres ,438
10/2/2018 17:12,Higher rebar prices hold under new trade agreement  ,439
10/2/2018 17:09,LME scrap contract sees record volumes in September ,440
10/2/2018 16:45,US trucking industry praises North American trade agreement ,441
10/2/2018 16:16,Ferrum anticipates increased demand after hiking first-half sales ,442
10/2/2018 15:13,Dieselgate affects HDG prices in NW Europe  ,443
10/2/2018 14:28,Egyptian rebar sales rise in July ,444
10/2/2018 14:16,Philippines lifts Saudi billet exports again ,445
10/2/2018 12:52,"Asean steel markets languish on currency woes, uncertainties ",446
10/2/2018 12:32,Chile's CAP Acero names new ceo ,447
10/2/2018 12:00,Turkish HR flats exports to US rise again ,448
10/2/2018 11:57,Italian stainless scrap values fall ,449
10/2/2018 11:47,Mexican authorities hope to resolve steel tariffs dispute ,450
10/2/2018 11:46,UK manufacturing activity rises in September ,451
10/2/2018 11:38,Italian scrap prices stagnate on low demand ,452
10/2/2018 11:32,US bulk scrap firms up in East Asia ,453
10/2/2018 10:18,EU welded tubemakers expect trade measures in 2019 ,454
10/2/2018 9:49,Samarco begins work on new tailings storage system ,455
10/2/2018 9:46,Maghreb Steel first-half results confirm companyâ€™s struggle ,456
10/2/2018 9:04,Brazil omits provisional duties on Chinese steel rolls ,457
10/1/2018 21:11,US raw steel falls from last week  ,458
10/1/2018 19:12,US construction spending rises in August  ,459
10/1/2018 19:01,Iron ore remains quiet as China's holiday begins ,460
10/1/2018 18:13,Ampco sees loss looming in Q3 ,461
10/1/2018 17:44,"Tariff exclusions for Turkey, Canada, Brazil denied ",462
10/1/2018 17:40,Plate buyers watch North American trade agreement news  ,463
10/1/2018 17:32,US sheet prices still seek firm floor  ,464
10/1/2018 16:46,Indian HR flats exports slump despite Spain surge ,465
10/1/2018 16:34,"USW, Cleveland-Cliffs agree to new contract  ",466
10/1/2018 16:28,"US, Canada, Mexico replace Nafta with new agreement  ",467
10/1/2018 15:35,Slumping car demand curbs Turkish automotive output ,468
10/1/2018 15:14,NW Europe plate market divided over price hikes ,469
10/1/2018 14:37,"EU starts hollow sections, tubes AD investigation ",470
10/1/2018 14:05,Polish fabricator secures funds for expansion ,471
10/1/2018 13:43,"EU, US see good scrap demand, Turkey concerns ",472
10/1/2018 12:15,"Tubos Reunidos increases first-half sales, but Ebitda down ",473
10/1/2018 11:43,Robe River develops new deposits to maintain output ,474
10/1/2018 11:24,French exports decline again ,475
10/1/2018 10:59,Piombino to produce steel by 2022: Aferpi ceo ,476
10/1/2018 9:58,Latin American steel production grows in August ,477
10/1/2018 9:19,Mexico increases iron ore production in July ,478
10/1/2018 8:27,Peru's iron ore output rises in August ,479
9/30/2018 17:19,"Thyssenkrupp settles leadership, approves new set-up ",480
9/29/2018 4:58,"Iron ore subdued, Atlas deals with creditors ",481
9/28/2018 22:01,US OCTG prices continue to hover  ,482
9/28/2018 18:34,"US rigs rise 1, Canada down 19 ",483
9/28/2018 17:19,RINL appoints new chairman ,484
9/28/2018 17:09,Steelmakers prop up Indian corporate earnings ,485
9/28/2018 17:07,Trump touts tariffs on steel as industry catalyst ,486
9/28/2018 16:59,Liberty Speciality alloy surcharges majorly fall for October ,487
9/28/2018 16:25,Third quarter guidance from Ryerson trends upward ,488
9/28/2018 16:13,Harsco to continue relationship with British Steel  ,489
9/28/2018 16:04,ArcelorMittal USA hopes to head off USW strike  ,490
9/28/2018 15:55,"Contura, Alpha adjust coal merger agreement  ",491
9/28/2018 15:42,Egypt hikes scrap imports from the Benelux ,492
9/28/2018 15:26,Coil prices remain stable in NW Europe  ,493
9/28/2018 14:34,NMDC raises iron ore prices again ,494
9/28/2018 14:26,Gerdau Mexican longs mill to become solar-powered ,495
9/28/2018 14:23,CIS slab suppliers lower prices ,496
9/28/2018 13:28,Vale's iron ore shipments rise again in August ,497
9/28/2018 12:01,Chinese steel export prices hit by futures slump ,498
9/28/2018 11:41,Italian pig iron prices stabilise in uncertain market ,499
9/28/2018 11:36,Japanese inventories grow despite export pick-up ,500
9/28/2018 11:09,Indonesian plate firms merge ,501
9/28/2018 11:07,Valmont buys New Zealand coating firm ,502
9/28/2018 11:04,Nippon Steel tweaks subsidiaries in search for synergies ,503
9/28/2018 11:02,Tanggang compensates Ann Joo over project delays  ,504
9/28/2018 11:02,Vietnamese HRC market slips lower ,505
9/28/2018 11:00,Italian merchant bar prices remain flat ,506
9/28/2018 10:32,Baowu takes stake in Tanggang ,507
9/28/2018 10:07,French government signals support for Altifort's Ascoval bid ,508
9/28/2018 10:00,UK vehicle output continues to fall in August ,509
9/28/2018 9:54,Ahmsa begins hot strip line maintenance at Monclova ,510
9/28/2018 9:21,LatAm steel exports to US continue to rise ,511
9/28/2018 8:45,SE Asian billet markets slip further ,512
9/28/2018 8:30,Brazil`s regulator approves CSN acquisition of coil processor ,513
9/27/2018 18:35,Schnitzer eyes hefty fourth-quarter profit  ,514
9/27/2018 18:24,US tube observers see more political problems ahead  ,515
9/27/2018 17:20,Turkish mills book scrap but seek lower prices ,516
9/27/2018 17:16,US construction employments grows in 80% of metros ,517
9/27/2018 16:49,Tariff exemption adds momentum to Canadian LNG plant ,518
9/27/2018 16:47,Iron ore slips as DCE prepares options ,519
9/27/2018 16:46,"Kardemir reduces rebar on stronger lira, weak demand ",520
9/27/2018 16:39,Tariffs push Utah sewage plant $30 million higher ,521
9/27/2018 16:31,CIS billet bid/offer spread widens ,522
9/27/2018 15:57,EC to look over thyssenkrupp-Tata merger ,523
9/27/2018 15:27,Saudi approves Gulf Steel Works Factory IPO ,524
9/27/2018 15:10,Austriaâ€™s Pisec buys into Belgian plate stockholder ,525
9/27/2018 15:06,voestalpine completes Linz blast furnace reline  ,526
9/27/2018 12:36,Spain`s rebar market continues to show good momentum ,527
9/27/2018 12:03,Longs' import markets weaken in SE Asia ,528
9/27/2018 11:49,European tube discounts stabilise in uncertain market ,529
9/27/2018 11:41,Usha Martin acquisition seen boosting Tata longs offering ,530
9/27/2018 11:37,South Europe HRC import prices hit 2018 low ,531
9/27/2018 11:26,Spanish HRC domestic offers rise despite import pressure ,532
9/27/2018 11:24,Pakistan surge lifts Polish scrap exports in June ,533
9/27/2018 11:14,Chinese rebar slides but rebound expected ,534
9/27/2018 11:11,Chinese HRC keeps sliding as inventories pick up ,535
9/27/2018 11:08,Singapore's Delong aims to go private ,536
9/27/2018 11:06,"Hoa Phat, Tai Hung vie for Thai Nguyen ",537
9/27/2018 11:04,Flats continue to dominate Chinese trade ,538
9/27/2018 11:01,Spanish scrap market recovers after adjustments ,539
9/27/2018 8:57,Chinese wire rod exports begin to dip ,540
9/27/2018 7:48,European alloy surcharges fall for October  ,541
9/27/2018 7:31,French crude steel output tumbles again ,542
9/26/2018 21:36,"Port Houston breaks size, container records ",543
9/26/2018 21:17,"US total, finished imports fall in August  ",544
9/26/2018 21:07,Americas imports still lead US figures  ,545
9/26/2018 20:33,US auto players jeer Trump tariff tactics  ,546
9/26/2018 19:31,Higher steel prices drive Worthington profit increase  ,547
9/26/2018 19:24,RINL lifts longs' list prices in latest move ,548
9/26/2018 17:24,SSAB appoints new head of Special Steels ,549
9/26/2018 17:24,Ohio approves tax credit program for Acero Junction ,550
9/26/2018 17:12,USW prepares for strike at ArcelorMittal facilities  ,551
9/26/2018 16:45,BP sees steel costs soar in US ,552
9/26/2018 16:09,UAE surge offsets Iranian DRI output drop ,553
9/26/2018 15:42,Egyptian Steel procures large scrap tonnage from Hadisolb ,554
9/26/2018 15:34,Webco nearly quadruples fiscal 2018 profit  ,555
9/26/2018 15:27,"Iron ore, coking coal hold firm ",556
9/26/2018 15:17,State policies cost Russian steelmakers $7 billion: association ,557
9/26/2018 15:15,"Metinvest grows earnings on higher steel, ore prices ",558
9/26/2018 15:13,Polish HR flats exports hit 2018-high ,559
9/26/2018 15:13,Tangshan restrictions have little effect on steel futures ,560
9/26/2018 15:02,ArcelorMittal upgrades German service centre in pilot project ,561
9/26/2018 14:09,SMS group completes Sidenor`s Basauri plant upgrade ,562
9/26/2018 13:23,Brazilian steel industry outlook remains stable: Moody's ,563
9/26/2018 12:16,Latin American crude steel production rises in August ,564
9/26/2018 11:46,Italian rebar weakens further ,565
9/26/2018 11:06,Bulk US scrap bookings firm in South Korea ,566
9/26/2018 11:02,Italian HDG prices struggle on low demand ,567
9/26/2018 10:29,ArcelorMittal Atlantique switches exports from Antwerp to Dunkirk ,568
9/26/2018 10:11,Scrap and rebar edge higher in Taiwan ,569
9/26/2018 9:55,"Deal to take Sundance, AustSino Chinese-owned ",570
9/26/2018 9:40,Spanish automotive production grows in August ,571
9/26/2018 8:55,Mexico reviews Chinese ferromanganese anti-dumping duty ,572
9/26/2018 6:43,Hebei's Xingtai publishes three-year air quality plan ,573
9/26/2018 5:22,Chinese steelmakers pursue new capacity quota ,574
9/26/2018 4:50,Chinese steelmakers rush to meet ultra-low emission standards ,575
9/26/2018 4:28,Tsingtuo commissions first stainless project pickling line ,576
9/26/2018 3:50,Korea targets AD duties on Taiwan's stainless bar ,577
9/25/2018 20:56,Enable Midstream plans Louisiana gas line ,578
9/25/2018 20:43,Trade issues cloud US seasonal sheet patterns  ,579
9/25/2018 20:09,Outokumpu holds graphite electrode surcharge again ,580
9/25/2018 19:33,US rebar prices settle after early increases ,581
9/25/2018 17:42,CMC's Gerdau buy gets high marks from Fitch ,582
9/25/2018 17:20,Canada makes preliminary flat-rolled injury determination  ,583
9/25/2018 16:57,Gerdau picks Primetals for Michigan facility project  ,584
9/25/2018 16:18,Stalprofil foresees further pipeline business after sales soar ,585
9/25/2018 16:04,Global crude steel output continues to rise ,586
9/25/2018 16:01,Iron ore slides as Hancock hikes ,587
9/25/2018 15:54,German steel stockholders enjoy a fruitful summer ,588
9/25/2018 15:52,Northern German rebar stockist relocates ,589
9/25/2018 15:31,Oxin Steel appoints new managing director ,590
9/25/2018 15:27,Ukraine steel consumption grows despite slowing economy ,591
9/25/2018 15:03,ArcelorMittal Poland to begin wire rod mill revamp ,592
9/25/2018 14:51,Gallardo Balboa reaches agreement to close HDG plant ,593
9/25/2018 14:39,Baowu denies Magang takeover reports ,594
9/25/2018 14:30,Iran alone props up Mid-East August output growth ,595
9/25/2018 14:22,EEU adds Malaysia to stainless pipe AD probe ,596
9/25/2018 14:05,"Iranian billet exports slow, slab, DRI accelerate ",597
9/25/2018 13:55,International investments confirm strength of Italian steel sector ,598
9/25/2018 12:59,Trade barriers have limited impact on EU: Gozzi ,599
9/25/2018 11:52,Manila port congestion continues to disrupt steel arrivals ,600
9/25/2018 10:50,Brazil's steel imports rise in August ,601
9/25/2018 10:18,Brazil increases steel production year-to-date ,602
9/25/2018 10:00,Steel dust processor Befesa builds plant in China  ,603
9/25/2018 8:50,Italian flat products' output continues to fall ,604
9/25/2018 8:37,Mexico reviews duties on Ukrainian ferromanganese imports ,605
9/25/2018 7:59,Dongbei Special Steel funds Fushun reorganisation ,606
9/25/2018 7:55,Vallourec introduces new integrated digital customer services system ,607
9/25/2018 6:45,Chinese longs' producers' late-September offers remain unmoved ,608
9/25/2018 5:10,Futures slide fails to dampen Chinese steel optimism ,609
9/25/2018 4:40,Shanxi Linfen begins second round of restrictions ,610
9/25/2018 4:17,Youfa Group hot tests major pipe-making facility ,611
9/24/2018 21:25,Steel and Tube Holdings reaffirms annual guidance ,612
9/24/2018 21:16,US raw steel production creeps up  ,613
9/24/2018 19:42,TimkenSteel selects new chief financial officer  ,614
9/24/2018 19:23,SMS lands order for stainless coil processing line ,615
9/24/2018 19:06,Seaborne iron ore prices join China on holiday ,616
9/24/2018 19:05,US sheet prices hover near temporary bottom  ,617
9/24/2018 18:49,US plate market holds firm  ,618
9/24/2018 18:19,"Tata Steel seen improving Indian footprint, profitability ",619
9/24/2018 18:10,US pushes ahead with steel wheel trade case  ,620
9/24/2018 17:10,ESI rolls over rebar price again ,621
9/24/2018 17:08,Tataâ€™s SAB Profiel builds new sandwich panel site ,622
9/24/2018 16:52,NLMK inks long-term transformer steel supply contracts ,623
9/24/2018 16:46,"Nippon Steel, McDonald form Bangladesh service centre JV ",624
9/24/2018 16:41,Canadian fabricator snags $77m in new contracts ,625
9/24/2018 16:19,Sail appoints new chairman ,626
9/24/2018 16:06,Emirates Steel seeks debt refinancing: reports ,627
9/24/2018 15:55,Esfahan Steel produces first UIC60 rail ,628
9/24/2018 15:42,German scrap stabilises after September dip ,629
9/24/2018 15:20,"USW, US Steel talks advance, tensions remain  ",630
9/24/2018 13:40,ArcelorMittal publishes new European hollow sections price list ,631
9/24/2018 12:15,Sonasid boosts first-half results despite market weakness ,632
9/24/2018 12:06,Danieli completes Rajhi Steel billet caster revamp ,633
9/24/2018 10:42,Altifort to buy ArcelorMittal non-core French facilities ,634
9/24/2018 9:08,Marcegaglia eyes AST ,635
9/23/2018 10:44,Tata Steel signs up to acquire Usha Martin ,636
9/22/2018 12:17,Outokumpu lowers European stainless alloy surcharges again ,637
9/22/2018 11:12,Iron ore prices remain stuck  ,638
9/22/2018 10:56,Japan steel output firms in August ,639
9/21/2018 20:40,"US rigs fall by 2, Canada down 29 ",640
9/21/2018 20:31,US OCTG prices shake off sluggishness  ,641
9/21/2018 20:20,US construction jobs climb in August  ,642
9/21/2018 17:26,USS Gary plant expansion attracts tax breaks ,643
9/21/2018 16:45,Breuer Stahlhandel upgrades rebar processing kit  ,644
